"ID","AGE","WEIGHT","ID_NUMBER","GENDER","NATIONALITY"
9413,55,30,"KZ56960195NUG6472847M8551776",1,"Bangladesh"
9414,54,55,"WB24886531MYF1390145Q7383471",2,"Taiwan"
9415,31,77,"LT47917531RRS3475865J8350845",1,"Guernsey"
9416,37,106,"MA34781085BRO6776573G5566557",2,"Thailand"
9417,29,90,"LO14848418RFW8407383S0175170",1,"Aruba"
9418,15,56,"VK73742666YVK5122439X8755606",2,"Indonesia"
9419,13,119,"WG91748459JDV0325568L3486314",2,"Nepal"
9420,35,86,"ZD24753757BBP8081772Q9823834",1,"Burundi"
9421,88,69,"NE87464926CZX5638534L2785728",2,"Malawi"
9422,30,46,"AM67666315LBY2327748S3374662",2,"Germany"
9423,88,40,"IU27276324WGJ6587476C3801288",1,"Ghana"
9424,28,63,"WN73537219KHV3207212M6647522",1,"Iraq"
9425,73,51,"XC73263488BQY3991147L3645522",2,"Myanmar"
9426,4,136,"QS23028056LMY8857257Y3180833",2,"Tajikistan"
9427,65,44,"EK87344516TBJ2458295E5231544",1,"Northern Mariana Islands"
9428,82,66,"MY65879516BJU1240122P9050776",2,"Malawi"
9429,81,77,"YX55451062WCX7151243S3095695",2,"United States"
9430,71,92,"OB32228847DPN3213123L3045175",2,"Burkina Faso"
9431,57,57,"XE18934655EID8826554M5984957",2,"Viet Nam"
9432,12,56,"GO54360768LEN3335864C5245466",1,"Bulgaria"
9433,46,48,"QA42551884RHG7472614R3303837",2,"Argentina"
9434,9,102,"YH55792028GGP6464267D0435146",2,"Mongolia"
9435,32,107,"JG43838205OUH3552103C5258696",1,"Panama"
9436,42,62,"EN27336541ZFR5304218T2132854",2,"Indonesia"
9437,23,43,"NU29492919KLL1772738K8920741",2,"Croatia"
9438,6,113,"UR57887853MTQ9764367V0695155",1,"Moldova"
9439,3,77,"QV22886325DFI3963521T7746617",1,"Iran"
9440,60,139,"IP58138816MNH7912822S2323338",1,"Heard Island and Mcdonald Islands"
9441,85,83,"GT53590995SIA8110987G3194685",2,"South Sudan"
9442,67,42,"CB44256048LLE1593655M9556537",2,"Bahrain"
9443,71,36,"IT71560619ILC5560327N0155705",2,"Cyprus"
9444,70,59,"IL33774986YVJ8504457F6387692",2,"Nauru"
9445,82,135,"RX41840013LAS8556708M7018153",2,"Guam"
9446,53,94,"WF68617262ENH6447924R7248730",1,"Estonia"
9447,53,84,"RB48638111VEK6627410N6853544",1,"Mali"
9448,76,80,"ML16644281NJP8873814E6829170",1,"Holy See (Vatican City State)"
9449,27,41,"FJ65952847TZI4845069C8861454",2,"Cocos (Keeling) Islands"
9450,45,120,"WG35153542ABU0940393Y4032713",1,"France"
9451,61,47,"GS25637222LIZ3277891L4595295",2,"Congo (Brazzaville)"
9452,11,109,"OJ11477172DNQ8352655P6885337",1,"Panama"
9453,6,120,"TA19946283IYE1414856H6663435",1,"Georgia"
9454,82,92,"WC44587584STC5483116I4165972",2,"Bolivia"
9455,57,97,"TK36202673MIO1558849F7971162",2,"Chad"
9456,79,139,"XH62253749CRG6749854X6950028",2,"Lesotho"
9457,9,58,"GF22725443OCH3513680S8325786",2,"Netherlands"
9458,73,97,"MK87963902FNM3282021K9432380",1,"Congo (Brazzaville)"
9459,68,80,"UB86081378EVM2007757S2649325",2,"French Southern Territories"
9460,2,125,"BM23177253CFG9632296D3365064",2,"Burkina Faso"
9461,25,85,"VB25648170WFK4565465P9424216",1,"Kenya"
9462,14,116,"TD27944692UHB2473800S7181535",2,"United States Minor Outlying Islands"
9463,81,70,"FZ51237913RTX9517686U2644176",1,"Luxembourg"
9464,47,58,"CT68313344RSI4108318W7502446",2,"Macao"
9465,86,58,"VG78805460JBD5846212E8385489",2,"Canada"
9466,43,102,"WP66471466DRL7817458P8148666",1,"Myanmar"
9467,52,100,"IU68844626JJH8831941J9305118",2,"Grenada"
9468,42,70,"QP66268363GLO1994813R6665394",1,"Saint Kitts and Nevis"
9469,66,103,"NE42266074FZZ0405527N3255136",2,"Greece"
9470,85,113,"QB61389428UVN3019552D8933813",1,"Mali"
9471,1,127,"LA76653694LXK3391872F3567196",2,"Turkey"
9472,83,44,"NL55921765KQG8340628R4545344",2,"Antigua and Barbuda"
9473,47,78,"CM72137663RML4251668Y6170497",2,"Azerbaijan"
9474,3,96,"CL63844522SXU7733746N4249255",2,"Oman"
9475,35,126,"RD81116061KMK3863509C5676974",2,"American Samoa"
9476,49,37,"RU82633318NRC0252472U1255674",2,"Saint Helena, Ascension and Tristan da Cunha"
9477,81,50,"AI64310733HRV6868974V4605415",1,"Djibouti"
9478,10,49,"WW53752562SDV8814837N6790771",2,"Bangladesh"
9479,2,53,"HD41865626NFK3425924X3839175",2,"Lithuania"
9480,17,79,"TL59236986JQZ9586274X2656458",2,"Seychelles"
9481,7,35,"YJ01612449SWJ2733544E6881778",2,"Myanmar"
9482,76,32,"VD64623222BMH4377500L6091162",1,"Papua New Guinea"
9483,70,54,"TD18420354DIC3647919W5451876",1,"Antigua and Barbuda"
9484,85,136,"KU22597147NKK8424364D6155867",1,"Mali"
9485,36,40,"EO98122280EMU4616734U4801885",2,"Portugal"
9486,75,34,"YM78775215UNX7334318W6264431",2,"South Africa"
9487,18,107,"ZO65731468JFF2331465A2504545",2,"Antigua and Barbuda"
9488,40,33,"LE92533047WQD4206894H6483782",2,"Curaçao"
9489,47,97,"LW13837962YNH2759488Z2877458",1,"Tonga"
9490,76,82,"MY44706385PEC4834660S5261542",1,"Liechtenstein"
9491,69,42,"CH46266345JDL3336851G4971473",1,"Senegal"
9492,62,58,"UJ67186176VQU0410984N1744101",2,"Antigua and Barbuda"
9493,50,66,"NQ96763882SUR2811673C7135472",2,"Bahrain"
9494,45,69,"MO54815331FGS6178749E3882924",2,"United States"
9495,62,50,"SZ42117453HDS5528412E8285674",2,"Turkey"
9496,62,111,"GT25394355HVQ5695916B5630566",1,"United States"
9497,50,46,"BU17867615MSE9413797F3695655",1,"Reunion"
9498,21,98,"QO92660441BLD8777477B9760456",2,"Jordan"
9499,64,43,"VK00330911GNC0251820J4942437",2,"Bosnia and Herzegovina"
9500,5,125,"IM12848444ILQ8871046Y7176583",2,"Congo, the Democratic Republic of the"
8001,81,125,"LK53743294IDX3822168G7884158",2,"Central African Republic"
8002,59,71,"PE14359958FMX2201916B3635757",1,"Trinidad and Tobago"
8003,8,41,"WU40383298JWD6915671M8362182",1,"Armenia"
8004,58,133,"VD01692750PZE6324645C6865461",1,"Kuwait"
8005,45,116,"IL89229153HUF5286432Y3673315",2,"Lesotho"
8006,62,100,"NB05852895ZDE6564880J4202552",2,"South Africa"
8007,41,96,"YP71179483MWI8547116S7629733",2,"Central African Republic"
8008,25,116,"RT40669889ECQ7406561J4574224",2,"Angola"
8009,63,96,"UD27716657OFT2621764X2913398",1,"Saint Pierre and Miquelon"
8010,61,48,"TO11379235JEK7314660N2365597",2,"Saint Helena, Ascension and Tristan da Cunha"
8011,86,79,"SG67443448VGO4254834F4207671",2,"New Zealand"
8012,72,45,"RR84297341ZLR1456453E3949801",2,"Lebanon"
8013,5,118,"EW74340650NCS8516524X8413110",2,"Ireland"
8014,50,111,"EI41130473LWD5838667S7448554",1,"Reunion"
8015,20,134,"EZ01406662UWK4790221S6340790",1,"Samoa"
8016,46,38,"KB75922461DBI2846348Q8068649",1,"Jordan"
8017,80,107,"OU47412996CGC9248595M5558631",2,"Bermuda"
8018,66,123,"WS65286865MPT2562319A7518935",2,"New Zealand"
8019,30,113,"WB73123885ISP1814307S6850413",2,"Guinea-Bissau"
8020,7,91,"YH41977144XAO5983452M8353535",2,"Lebanon"
8021,26,57,"KQ47472650YIT9799654L3924923",1,"Czech Republic"
8022,77,55,"BK61815851ZIQ9838391O7487662",2,"Paraguay"
8023,13,58,"UI46627759GXC3717762W1710388",1,"Holy See (Vatican City State)"
8024,86,133,"JB30291683XCN9938213G2260771",2,"Palau"
8025,64,115,"LK70815211UGS2195921E1825265",2,"Belarus"
8026,55,62,"WF36925597AGI8777465Y2532884",1,"Equatorial Guinea"
8027,86,126,"JP65608739GCI6327131V8431230",1,"Saint Lucia"
8028,30,115,"AM72984172HSW1097265G8564452",1,"Gabon"
8029,82,89,"HV17643538QVU2140355X1307396",2,"Czech Republic"
8030,1,135,"PT02873554YEM1944119B0121676",1,"Senegal"
8031,5,70,"MI68342654ICS7546392R6274177",1,"Iceland"
8032,47,96,"KP85796598KIC1663834B1155661",1,"Norfolk Island"
8033,18,84,"FP43932142DYY8457809L4475551",2,"Moldova"
8034,75,120,"XU52131415BFH7121048M5686394",2,"Austria"
8035,52,132,"OP41863697OXQ8519815T0586970",1,"Nigeria"
8036,82,78,"BC88643233VMU1378631B4110744",2,"Saint Lucia"
8037,2,108,"FK77437492YNY3879101C4553053",2,"French Polynesia"
8038,23,107,"RV23113456TRH6168093K2687275",1,"Rwanda"
8039,14,121,"LD84092885PMT1464136H7020521",1,"Israel"
8040,28,83,"XB85963453JOO4835155R1484371",2,"Jamaica"
8041,36,97,"EG03667536BVD3431413H9822640",2,"Guinea-Bissau"
8042,74,43,"HH37569254HTF5055311U2741852",2,"United States"
8043,82,79,"CO12741971PYM7764194X6822426",1,"Guinea"
8044,44,72,"KT74382571TOT5117557V9256124",1,"Ghana"
8045,71,122,"TA57546084GGH2409571X0544184",1,"Denmark"
8046,23,67,"QR84848005WSV6273128A9768345",1,"Finland"
8047,88,31,"SU28743327SVY3177524Z4757014",2,"Falkland Islands"
8048,27,33,"GA13468437XWE8157346K1144017",1,"Benin"
8049,48,64,"HC50783812SES2452267C4274081",1,"Cape Verde"
8050,41,35,"KR32074087OKX6904664X9241716",1,"Mozambique"
8051,31,90,"TM52262211FJI7271391C8581817",2,"Libya"
8052,39,87,"OR57546578HWC1504038E5232300",1,"Bosnia and Herzegovina"
8053,7,58,"XG11942311DDM7963313S5737049",1,"Niger"
8054,89,114,"EB86177845XXW7313216Q8678212",1,"Gambia"
8055,65,138,"OE26171262WBF4236107F6653134",1,"Guam"
8056,54,81,"GS08724181WWP5587304N8234732",2,"Austria"
8057,37,67,"GT67966262END0830568X6788621",2,"Moldova"
8058,58,32,"PO52680981QKP5458238F7491129",1,"Moldova"
8059,67,43,"VI30289104FUC0561977Y8668646",1,"Peru"
8060,80,117,"KG41476871MNO8035202U2726494",2,"Niger"
8061,74,95,"RS68119258WJR7171127U2728828",1,"Philippines"
8062,85,108,"QM57401488IQI5478553Q8064728",2,"Argentina"
8063,84,137,"BC27310273BJI1035637B7727669",2,"Central African Republic"
8064,61,54,"QG59024475STU7332959Z7724030",1,"Ukraine"
8065,68,40,"XY65284131ELN5153722W4312402",1,"France"
8066,20,45,"RR54131789UIA1888861F7270617",2,"Vanuatu"
8067,66,81,"OW60232949KED1925258C8012826",2,"Iraq"
8068,40,52,"WQ03722205INC8618250T7564997",2,"Montenegro"
8069,17,31,"GF69605513ABC2662909M7123586",2,"Viet Nam"
8070,17,63,"IU41839825PRQ9346066O0308511",2,"Bulgaria"
8071,80,122,"IY00942534PSR2561328T0700246",2,"San Marino"
8072,53,125,"UR15252833EVT6060822P5258247",2,"Bonaire, Sint Eustatius and Saba"
8073,61,112,"WH89195761IVT4565171H9825373",1,"Reunion"
8074,86,99,"CH31953123UBJ5332164F3212017",1,"Macao"
8075,36,69,"XL85749907GQI7872933Y4841148",2,"Burundi"
8076,46,97,"JM36649281MHU2011396J2287382",1,"China"
8077,72,73,"EI45249118MWI0280988T6473452",1,"United Arab Emirates"
8078,72,70,"TR33471287UEL1164248A1858719",1,"El Salvador"
8079,59,138,"FC11366097EVW3832124G8725852",2,"Afghanistan"
8080,49,122,"QW62483634LYI9755841L8332851",2,"Netherlands"
8081,85,39,"ZL56415200TAR4478756M7381688",1,"Azerbaijan"
8082,63,30,"FL98844801KAG3310025J7644584",2,"Slovenia"
8083,34,70,"BU90440643FHA6624170H7927555",2,"Antigua and Barbuda"
8084,31,96,"YV45686644RSB6789873T1773343",1,"Germany"
8085,26,92,"TP76853141UUP6193866L2665667",1,"Argentina"
8086,20,63,"DK78321638MVM5181733W4874406",1,"Virgin Islands, United States"
8087,87,42,"KQ65213372JPV7845316T9581103",2,"Azerbaijan"
8088,47,73,"WJ26873936ULN5621560K3211536",2,"Bahrain"
8089,82,133,"JI45632684KZF7313276H1722899",1,"French Polynesia"
8090,54,114,"EB16525308JDG5642855Q1384443",2,"Holy See (Vatican City State)"
8091,47,37,"HC31307293KPD8880632E8111775",1,"Brunei"
8092,56,121,"HT56851738JGN3751493S9859638",2,"Kenya"
8093,74,70,"BL33366881FFS1835318D6435337",1,"United Kingdom (Great Britain)"
8094,41,112,"RC65125415ZIC3859907U9593569",2,"Bahamas"
8095,56,58,"XH86224483OWT0883158P4313187",1,"India"
8096,65,103,"CU36433371UZQ7405351B1255373",2,"Trinidad and Tobago"
8097,81,100,"RL96242433KCE0148484D8466138",2,"Lebanon"
8098,65,46,"BC63552375VDM5948564U8429467",1,"Zambia"
8099,47,89,"GS22745304LUO9703482I8716885",2,"Gambia"
8100,68,137,"WF80588834QBG6851116V5376115",1,"Madagascar"
8101,21,54,"UR28860518WGX9664745H1952871",1,"Panama"
8102,13,61,"YP90777584IYI9380435U6567246",2,"Lebanon"
8103,37,115,"SS39888742NCV5103775M6825375",1,"Eritrea"
8104,31,111,"RO46718284PHC0676605F8080819",1,"Portugal"
8105,36,58,"AQ03311964HRD5587874P3422584",1,"Estonia"
8106,77,92,"GH44693488TNP8467376X2567878",1,"New Caledonia"
8107,90,98,"PF67441451JID7186753F0156628",1,"Northern Mariana Islands"
8108,60,99,"JD06675460CCB3938135C2244448",2,"Eritrea"
8109,76,125,"YB28366261DMJ4127575H8445528",1,"Burkina Faso"
8110,23,94,"JZ17713604YQG5534571C4653653",1,"El Salvador"
8111,38,59,"VX04904500XDA0114413V6913531",1,"Micronesia"
8112,23,43,"KU38751765LPQ2156762T3366055",1,"South Georgia and The South Sandwich Islands"
8113,31,65,"XC29542257GQY4374323Q8648575",2,"South Georgia and The South Sandwich Islands"
8114,25,120,"SO75158474DLM1810773H3797891",1,"Latvia"
8115,65,125,"SC12762656VWL8388356G6865333",1,"Sri Lanka"
8116,65,107,"IG64711768ZQR5382582W6437162",1,"Mozambique"
8117,66,43,"MU58575113EOF0752517M3938853",1,"Western Sahara"
8118,69,133,"GG48079677TJI9873332Q8838869",2,"Rwanda"
8119,11,121,"UI86866155BGU1857957K0911856",2,"Austria"
8120,41,104,"ZV84639755QQU6898699Y5317279",1,"Algeria"
8121,32,81,"RX76885668JYL5248678T4923470",2,"Uzbekistan"
8122,41,38,"BY08515297JLD4339384B6130868",1,"Dominica"
8123,62,95,"HC33624113TOG2291543S3650232",1,"Sweden"
8124,34,140,"NL77582927NQH1652859F3636130",1,"Serbia"
8125,26,73,"WJ32182384FUY4544504L7462591",1,"Nauru"
8126,65,42,"JI15508001KNU9702290L3102926",1,"Montserrat"
8127,15,94,"OM25683942DCD5352101X3903250",2,"Saint Vincent and The Grenadines"
8128,24,134,"GA61545068OKY5138044F5241165",1,"Hong Kong"
8129,83,57,"NT31481018FIF3138717F3299312",2,"Reunion"
8130,72,89,"JG56268562PHN6422228O0972046",2,"Russian Federation"
8131,9,107,"MQ83516674XJR0722284X2255447",1,"Yemen"
8132,62,44,"GX63141360NWA0513971X9682435",1,"China"
8133,88,129,"EL10611156DQX2482647K0151630",2,"Tajikistan"
8134,39,34,"YJ39675536EWC1443673D0512617",2,"Cook Islands"
8135,6,108,"KE88809191FQN0467899G4503562",1,"Ghana"
8136,21,121,"LF11282414CRC0637587E8884455",2,"Monaco"
8137,15,102,"CV78815508BVG2870711N0720510",2,"Central African Republic"
8138,76,118,"LF38937119WQF3365010C3121617",2,"Lithuania"
8139,65,33,"GJ23867562BBY4478534N6565789",1,"Micronesia"
8140,39,57,"NE47215763HDS7750487B2865749",1,"Indonesia"
8141,19,67,"YI42381741WHV1232334B3479526",2,"Turks and Caicos Islands"
8142,24,113,"MI94681270RGI9855439Y2375948",1,"United Kingdom (Great Britain)"
7882,63,88,"IO28341188EEH6202619J3512155",2,"Mexico"
7883,87,89,"IZ11685565SYH2618423U1255926",2,"Dominica"
7884,64,71,"JJ54824203GYF8174469N6361647",2,"Antigua and Barbuda"
7885,90,59,"QQ52160724WNP1618342J7941728",1,"South Sudan"
7886,14,101,"WX05585324SLW4435577Y4026336",1,"Comoros"
7887,75,74,"YI25171885DUV0364011E4176654",2,"Lesotho"
7888,64,126,"QQ84583057PQR1838352S9255207",2,"Australia"
7889,34,85,"SV94598417JTV6067476S1354216",1,"Pakistan"
7890,16,107,"YO85381110RQU8485421B9478983",2,"South Georgia and The South Sandwich Islands"
7891,89,61,"VP30002777KKC6369445X2025374",1,"Bangladesh"
7892,47,49,"BF33815923GVL6486092P4559718",2,"Netherlands"
7893,17,114,"WD17475116OUR9416531Y4823756",1,"Yemen"
7894,19,75,"EL24799018YPI7559551I3647429",2,"Greenland"
7895,6,42,"YP36148228RBU9113453L4581676",2,"Tuvalu"
7896,60,118,"TS34513827QLT0554327K6734041",2,"Palau"
7897,60,108,"VE75261429QWX1737531J3812932",1,"Croatia"
7898,12,74,"KI78248013RKX2265571U7844284",1,"Rwanda"
7899,81,32,"IG65552711FKH3376352F7075171",2,"Belgium"
7900,51,93,"IU87640749TQY3054734W5404845",1,"Zambia"
7901,71,136,"WO16317726FEY1434348X8256781",2,"El Salvador"
7902,47,123,"QN48340145PWD7763736E7175286",2,"Finland"
7903,25,83,"YW89124608FNJ7778891E8169706",2,"Armenia"
7904,71,115,"YP61220538YUV2615562V5143126",2,"Saint Lucia"
7905,61,117,"UV25633221YXK7319671M1382344",2,"Wallis and Futuna"
7906,58,56,"NT47272924XJM7868092M0432635",2,"Niue"
7907,62,53,"RN84473985LQC8425508Q6663192",1,"Switzerland"
7908,70,57,"CG05847083EXV5652788P9346421",1,"Syria"
7909,26,127,"SE28842275KYD5194002U7931644",2,"Vanuatu"
7910,57,48,"NX36741467QBW8638888N4545117",1,"Iraq"
7911,47,44,"VM64790957JEF8546662M9756796",2,"Virgin Islands, United States"
7912,20,70,"DX36934968SPK4753452V5716291",2,"France"
7913,78,57,"DR53173557LKH4420566C9422355",2,"Mozambique"
7914,61,70,"GW28198354XBP7831151Y7443255",1,"Angola"
7915,55,84,"WE39873701QWB6176113Q6475077",2,"British Indian Ocean Territory"
7916,62,67,"QU72076242DTJ2777859F1248285",1,"Bulgaria"
7917,7,68,"TB44579555SZC5772228G4172634",2,"Swaziland"
7918,69,102,"JX13616481HCT4281458V8756711",2,"Philippines"
7919,46,94,"UZ24126545CJN3667521U1761860",1,"Reunion"
7920,41,30,"XC21874596YRM4413647H7565536",2,"Bouvet Island"
7921,82,73,"ME22994724GHU2393316O7027116",1,"Faroe Islands"
7922,4,87,"NA53446288IKD1557555G7510704",2,"Papua New Guinea"
7923,64,116,"XD34014797UQK4663184S5748242",1,"Gabon"
7924,21,127,"XI58741594KPG7768214T3188441",2,"Maldives"
7925,32,55,"RG93364806ANS6077189S4032244",1,"Colombia"
7926,35,124,"EB46444236YHW8551378A8728348",1,"India"
7927,36,36,"VI18611138TLR0893396G6528483",2,"Poland"
7928,22,61,"PR73576525PBP2425772J7358613",2,"Nicaragua"
7929,85,33,"RD56357360RVH5927913Q1547376",1,"Saint Pierre and Miquelon"
7930,90,54,"ZS27189120BEB0866551C4741710",2,"Sao Tome and Principe"
7931,7,60,"HS96465326WJM2712418A5919269",1,"Nauru"
7932,38,60,"KM67226425WKH5434063M5888923",1,"Puerto Rico"
7933,76,84,"XM03383644SQS8232318S8072190",2,"Senegal"
7934,59,121,"BD98853227BJJ5032842U4771668",1,"Eritrea"
7935,11,113,"EK84534603OHX4357652H8323545",2,"Malawi"
7936,6,104,"TP10812514VTZ5550343M8770486",2,"Tuvalu"
7937,32,65,"VJ32577078OKW8326057H1664438",1,"Hungary"
7938,3,69,"PK65261344DIG1216339B8237669",2,"Macao"
7939,81,37,"LF14128553XOE8853875O2772401",1,"Saint Barthélemy"
7940,13,66,"AH61352242BQV0686212I8684164",1,"Norfolk Island"
7941,69,84,"VE74257786SXC1325054Q4177741",1,"Algeria"
7942,72,124,"JQ01136143TTI7757636H6686913",1,"Tonga"
7943,28,46,"TY30488535IPL2559841T5814456",2,"Czech Republic"
7944,81,135,"YC39653923WXI5679982F4663473",2,"Puerto Rico"
7945,7,118,"FO23242814VVM4497113M1516878",1,"Sri Lanka"
7946,68,30,"AU14835416WVZ4337116I7599611",2,"Virgin Islands, United States"
7947,14,107,"II60202941WCA1472481W7254830",1,"Kyrgyzstan"
7948,10,121,"RU48817185UFA7453127I6328422",2,"Cuba"
7949,40,123,"YQ55762646MLG8503983V2158981",2,"Singapore"
7950,35,110,"KR42952548PRE3441469K4883681",2,"Seychelles"
7951,26,65,"BG18613870IDK7315367L4407341",2,"Malta"
7952,40,123,"DS81948647CEM6139803K9257219",2,"Mozambique"
7953,5,121,"AI07828904YCU6769121H1871627",2,"Montserrat"
7954,53,46,"RN88074123NAT5853915X5677422",2,"Turkey"
7955,27,88,"NK52813134TOW2227950D6038623",1,"Romania"
7956,14,53,"YU53854623VSS3915321P7631245",2,"Afghanistan"
7957,45,129,"OA18585067JKA6567445E5537579",2,"Lesotho"
7958,83,53,"QK15716218XQT9592555M8665881",2,"Tonga"
7959,35,60,"GM71463838GXC8634586K4746911",2,"South Georgia and The South Sandwich Islands"
7960,23,127,"VU92885971LKX4932205M8583352",2,"Antarctica"
7961,21,118,"KT54792744VGN1157981J6100106",2,"Martinique"
7962,47,91,"ON81951689FSZ5862539N0965081",1,"Dominican Republic"
7963,73,72,"ND22752999MIH3730002I6732786",1,"Bulgaria"
7964,28,71,"VR27727403BIO2471671H5852441",1,"Fiji"
7965,70,55,"MU54503348MSD6632828M2115630",2,"Somalia"
7966,74,126,"YR48842153NEV7167318U1186153",1,"Antigua and Barbuda"
7967,57,67,"GU46631851QXS0581041G2209231",1,"Chile"
7968,50,82,"JR70784796JWL4225115M8855693",1,"Serbia"
7969,61,129,"NC62727315QJV8280574I6675118",1,"Niger"
7970,47,48,"HY35741268ZUN8675817O4298116",2,"Saint Lucia"
7971,88,71,"KV75345272DDQ2899863S9651108",2,"Korea, South"
7972,82,129,"NQ72114187PHS3492439R9374667",2,"Philippines"
7973,84,47,"HV02337482YBD0911852G2234462",1,"Northern Mariana Islands"
7974,36,46,"SF94983304VUG0469745J2596757",2,"Turks and Caicos Islands"
7975,41,103,"GM61661221SVQ6328120P6835116",2,"Martinique"
7976,78,91,"MU08726916FJO4242364W1483528",1,"Pakistan"
7977,37,82,"HN14633704JWC3576342R2626466",1,"Barbados"
7978,7,53,"QG35956885GWO3694500V9754156",2,"Philippines"
7979,7,134,"LF26117117YCG2561955O8581351",2,"Ukraine"
7980,68,46,"IL48196247YEB3587974R3854437",1,"New Caledonia"
7981,18,122,"PH43518874CRW7487839A0855185",2,"Slovenia"
7982,3,120,"PS32612455TRW4626630N6565823",1,"Monaco"
7983,35,99,"DL86048251JRK6236676W0161349",2,"Solomon Islands"
7984,59,60,"TN31832627GJQ6519128S7423331",1,"Syria"
7985,13,111,"IU15696721RJB9744700A4455355",1,"Bulgaria"
7986,41,42,"GB60584926HXT4235372D5110716",1,"Malta"
7987,54,69,"MI42264481NZO5468663W6292184",2,"Indonesia"
7988,75,31,"AH15486161ROQ6637569W9856137",1,"Cambodia"
7989,8,74,"MC06444283GUI5449375Q1739945",1,"Colombia"
7990,15,57,"IL44546769BKD4770263E6633151",1,"Tokelau"
7991,66,69,"VO31263762LWF1541527G0129932",1,"Niue"
7992,41,131,"SQ25783160TVZ5460262K7325048",1,"Albania"
7993,34,42,"GJ01918435VCV4221351M3367785",2,"Japan"
7994,68,77,"VW94717433ARM1987427K3472557",1,"Congo (Brazzaville)"
7995,32,98,"ES03345752PMF4984427F5288125",1,"Holy See (Vatican City State)"
7996,81,134,"WT48414634TXR6372667I1133262",2,"Montserrat"
7997,65,73,"GO98261832UMJ4247115B2646200",2,"Cocos (Keeling) Islands"
7998,21,123,"KU83120883IYF8872937M3618531",1,"Turkey"
7999,85,138,"CO57327474MGH7285799T5326442",2,"Venezuela"
8000,70,54,"DE23442226XZP4965262O7726675",2,"Mexico"
5501,2,128,"NB71517214DRR1340844N1821083",2,"Philippines"
5502,85,124,"CI94640091PIJ4183455U3856846",2,"China"
5503,83,91,"TR44406436MBR0418297P1541253",2,"Finland"
5504,23,119,"SM11712443UNY8115371N0675164",1,"Romania"
7139,75,80,"ED21614874WMB3351752V4438796",2,"Suriname"
7140,26,129,"BU87177533NLO1684048E1241874",1,"Kiribati"
7141,69,37,"EW36617084PBF5028715W2422779",2,"Sint Maarten"
7142,50,135,"SJ41680085IPV6325361C5411892",1,"Sudan"
7143,43,84,"VU94136573PIZ2942049O2013378",2,"Bouvet Island"
7144,7,88,"YB41361653YUN7652564H3724279",1,"Wallis and Futuna"
7145,38,59,"AE33568732XWB6138205T2619159",1,"Bouvet Island"
7146,70,54,"PC67750894ALY2674088D3768067",1,"Israel"
7147,16,45,"UW94962520RIK7186357F6709972",2,"Chad"
7148,21,116,"NU81386301TYL9976986U5128031",1,"Luxembourg"
7149,30,63,"CL62216181LAY0725738Y6831602",1,"Mali"
7150,89,140,"CG45610585ZGT6314146W3958943",2,"Canada"
7151,87,125,"ZJ16641007DVD9506848D3961711",2,"Slovenia"
7152,67,101,"OJ90135485PIA0981764X3518491",2,"Brunei"
7153,40,39,"BO47545833NJH3357468W1598334",1,"Norway"
7154,10,129,"HR57987537HCL7838466U4573542",2,"Saint Martin"
7155,45,100,"WD21159687UED4251821R6246197",2,"Albania"
7156,75,69,"BY77945538CQN5214111S5654747",2,"Sri Lanka"
7157,53,53,"VE22413347UOI1876645L4368017",1,"Brunei"
7158,4,94,"DQ84504149JRB8875367B9140916",2,"Svalbard and Jan Mayen Islands"
7159,88,119,"CH24307785MBW6547157C0045243",2,"Denmark"
7160,43,109,"JF07641638GPX0310442E1686110",2,"Åland Islands"
7161,56,58,"BS28693571OCV3224509J2523659",1,"Syria"
7162,81,137,"NQ14812032JWK3413658N8792227",1,"Honduras"
7163,73,108,"HK97368339JPX2348247M4135286",2,"Northern Mariana Islands"
